run_id,scenario_id,expected_violation,seed,log_path,baseline_passed,baseline_codes,baseline_time_s,flv_status,flv_violations,flv_time_s
s1_correct-000,s1_correct,(none),1000,runs/s1_correct-000.jsonl,1,,0.001011,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.036394
s1_correct-001,s1_correct,(none),1001,runs/s1_correct-001.jsonl,1,,0.001205,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.030042
s1_correct-002,s1_correct,(none),1002,runs/s1_correct-002.jsonl,1,,0.001178,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.029225
s1_correct-003,s1_correct,(none),1003,runs/s1_correct-003.jsonl,1,,0.001094,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027946
s1_correct-004,s1_correct,(none),1004,runs/s1_correct-004.jsonl,1,,0.001098,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028913
s1_correct-005,s1_correct,(none),1005,runs/s1_correct-005.jsonl,1,,0.001152,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028524
s1_correct-006,s1_correct,(none),1006,runs/s1_correct-006.jsonl,1,,0.001496,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.031137
s1_correct-007,s1_correct,(none),1007,runs/s1_correct-007.jsonl,1,,0.001104,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028428
s1_correct-008,s1_correct,(none),1008,runs/s1_correct-008.jsonl,1,,0.001115,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.050132
s1_correct-009,s1_correct,(none),1009,runs/s1_correct-009.jsonl,1,,0.001144,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028661
s1_correct-010,s1_correct,(none),1010,runs/s1_correct-010.jsonl,1,,0.001247,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028685
s1_correct-011,s1_correct,(none),1011,runs/s1_correct-011.jsonl,1,,0.001142,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.029210
s1_correct-012,s1_correct,(none),1012,runs/s1_correct-012.jsonl,1,,0.001117,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028996
s1_correct-013,s1_correct,(none),1013,runs/s1_correct-013.jsonl,1,,0.001120,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.029136
s1_correct-014,s1_correct,(none),1014,runs/s1_correct-014.jsonl,1,,0.001131,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027967
s1_correct-015,s1_correct,(none),1015,runs/s1_correct-015.jsonl,1,,0.001099,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027764
s1_correct-016,s1_correct,(none),1016,runs/s1_correct-016.jsonl,1,,0.001120,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.029129
s1_correct-017,s1_correct,(none),1017,runs/s1_correct-017.jsonl,1,,0.001140,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.029053
s1_correct-018,s1_correct,(none),1018,runs/s1_correct-018.jsonl,1,,0.001169,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028198
s1_correct-019,s1_correct,(none),1019,runs/s1_correct-019.jsonl,1,,0.001102,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028843
s1_correct-020,s1_correct,(none),1020,runs/s1_correct-020.jsonl,1,,0.001189,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028390
s1_correct-021,s1_correct,(none),1021,runs/s1_correct-021.jsonl,1,,0.001115,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028782
s1_correct-022,s1_correct,(none),1022,runs/s1_correct-022.jsonl,1,,0.001128,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028985
s1_correct-023,s1_correct,(none),1023,runs/s1_correct-023.jsonl,1,,0.001139,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028300
s1_correct-024,s1_correct,(none),1024,runs/s1_correct-024.jsonl,1,,0.001114,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.029415
s1_correct-025,s1_correct,(none),1025,runs/s1_correct-025.jsonl,1,,0.001299,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028430
s1_correct-026,s1_correct,(none),1026,runs/s1_correct-026.jsonl,1,,0.001191,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.030824
s1_correct-027,s1_correct,(none),1027,runs/s1_correct-027.jsonl,1,,0.001124,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028387
s1_correct-028,s1_correct,(none),1028,runs/s1_correct-028.jsonl,1,,0.001260,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.030024
s1_correct-029,s1_correct,(none),1029,runs/s1_correct-029.jsonl,1,,0.001111,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027872
s1_correct-030,s1_correct,(none),1030,runs/s1_correct-030.jsonl,1,,0.001199,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.029052
s1_correct-031,s1_correct,(none),1031,runs/s1_correct-031.jsonl,1,,0.001111,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028091
s1_correct-032,s1_correct,(none),1032,runs/s1_correct-032.jsonl,1,,0.001143,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028634
s1_correct-033,s1_correct,(none),1033,runs/s1_correct-033.jsonl,1,,0.001244,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028766
s1_correct-034,s1_correct,(none),1034,runs/s1_correct-034.jsonl,1,,0.001097,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028313
s1_correct-035,s1_correct,(none),1035,runs/s1_correct-035.jsonl,1,,0.001129,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.029065
s1_correct-036,s1_correct,(none),1036,runs/s1_correct-036.jsonl,1,,0.001314,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028921
s1_correct-037,s1_correct,(none),1037,runs/s1_correct-037.jsonl,1,,0.001122,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.029190
s1_correct-038,s1_correct,(none),1038,runs/s1_correct-038.jsonl,1,,0.001244,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.029004
s1_correct-039,s1_correct,(none),1039,runs/s1_correct-039.jsonl,1,,0.001095,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027714
s1_correct-040,s1_correct,(none),1040,runs/s1_correct-040.jsonl,1,,0.001112,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028012
s1_correct-041,s1_correct,(none),1041,runs/s1_correct-041.jsonl,1,,0.001121,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028035
s1_correct-042,s1_correct,(none),1042,runs/s1_correct-042.jsonl,1,,0.001099,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027879
s1_correct-043,s1_correct,(none),1043,runs/s1_correct-043.jsonl,1,,0.001254,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028434
s1_correct-044,s1_correct,(none),1044,runs/s1_correct-044.jsonl,1,,0.001194,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.029212
s1_correct-045,s1_correct,(none),1045,runs/s1_correct-045.jsonl,1,,0.001102,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028695
s1_correct-046,s1_correct,(none),1046,runs/s1_correct-046.jsonl,1,,0.001116,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028831
s1_correct-047,s1_correct,(none),1047,runs/s1_correct-047.jsonl,1,,0.001245,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028751
s1_correct-048,s1_correct,(none),1048,runs/s1_correct-048.jsonl,1,,0.001180,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028078
s1_correct-049,s1_correct,(none),1049,runs/s1_correct-049.jsonl,1,,0.001122,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028370
s1_n_too_low-000,s1_n_too_low,N_TOO_LOW,1000,runs/s1_n_too_low-000.jsonl,0,FEW_SAMPLES,0.001082,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027260
s1_n_too_low-001,s1_n_too_low,N_TOO_LOW,1001,runs/s1_n_too_low-001.jsonl,0,FEW_SAMPLES,0.001085,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027671
s1_n_too_low-002,s1_n_too_low,N_TOO_LOW,1002,runs/s1_n_too_low-002.jsonl,0,FEW_SAMPLES,0.001082,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027971
s1_n_too_low-003,s1_n_too_low,N_TOO_LOW,1003,runs/s1_n_too_low-003.jsonl,0,FEW_SAMPLES,0.001137,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028516
s1_n_too_low-004,s1_n_too_low,N_TOO_LOW,1004,runs/s1_n_too_low-004.jsonl,0,FEW_SAMPLES,0.001093,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027255
s1_n_too_low-005,s1_n_too_low,N_TOO_LOW,1005,runs/s1_n_too_low-005.jsonl,0,FEW_SAMPLES,0.001175,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027889
s1_n_too_low-006,s1_n_too_low,N_TOO_LOW,1006,runs/s1_n_too_low-006.jsonl,0,FEW_SAMPLES,0.001088,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028420
s1_n_too_low-007,s1_n_too_low,N_TOO_LOW,1007,runs/s1_n_too_low-007.jsonl,0,FEW_SAMPLES,0.001091,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027443
s1_n_too_low-008,s1_n_too_low,N_TOO_LOW,1008,runs/s1_n_too_low-008.jsonl,0,FEW_SAMPLES,0.001079,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027648
s1_n_too_low-009,s1_n_too_low,N_TOO_LOW,1009,runs/s1_n_too_low-009.jsonl,0,FEW_SAMPLES,0.001054,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027951
s1_n_too_low-010,s1_n_too_low,N_TOO_LOW,1010,runs/s1_n_too_low-010.jsonl,0,FEW_SAMPLES,0.001049,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027880
s1_n_too_low-011,s1_n_too_low,N_TOO_LOW,1011,runs/s1_n_too_low-011.jsonl,0,FEW_SAMPLES,0.001104,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028326
s1_n_too_low-012,s1_n_too_low,N_TOO_LOW,1012,runs/s1_n_too_low-012.jsonl,0,FEW_SAMPLES,0.001130,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027660
s1_n_too_low-013,s1_n_too_low,N_TOO_LOW,1013,runs/s1_n_too_low-013.jsonl,0,FEW_SAMPLES,0.001075,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027925
s1_n_too_low-014,s1_n_too_low,N_TOO_LOW,1014,runs/s1_n_too_low-014.jsonl,0,FEW_SAMPLES,0.001220,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027749
s1_n_too_low-015,s1_n_too_low,N_TOO_LOW,1015,runs/s1_n_too_low-015.jsonl,0,FEW_SAMPLES,0.001185,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027784
s1_n_too_low-016,s1_n_too_low,N_TOO_LOW,1016,runs/s1_n_too_low-016.jsonl,0,FEW_SAMPLES,0.001142,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028015
s1_n_too_low-017,s1_n_too_low,N_TOO_LOW,1017,runs/s1_n_too_low-017.jsonl,0,FEW_SAMPLES,0.001068,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028038
s1_n_too_low-018,s1_n_too_low,N_TOO_LOW,1018,runs/s1_n_too_low-018.jsonl,0,FEW_SAMPLES,0.001068,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027281
s1_n_too_low-019,s1_n_too_low,N_TOO_LOW,1019,runs/s1_n_too_low-019.jsonl,0,FEW_SAMPLES,0.001046,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.026942
s1_n_too_low-020,s1_n_too_low,N_TOO_LOW,1020,runs/s1_n_too_low-020.jsonl,0,FEW_SAMPLES,0.001064,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028388
s1_n_too_low-021,s1_n_too_low,N_TOO_LOW,1021,runs/s1_n_too_low-021.jsonl,0,FEW_SAMPLES,0.001118,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027832
s1_n_too_low-022,s1_n_too_low,N_TOO_LOW,1022,runs/s1_n_too_low-022.jsonl,0,FEW_SAMPLES,0.001076,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027720
s1_n_too_low-023,s1_n_too_low,N_TOO_LOW,1023,runs/s1_n_too_low-023.jsonl,0,FEW_SAMPLES,0.001082,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027840
s1_n_too_low-024,s1_n_too_low,N_TOO_LOW,1024,runs/s1_n_too_low-024.jsonl,0,FEW_SAMPLES,0.001131,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027848
s1_n_too_low-025,s1_n_too_low,N_TOO_LOW,1025,runs/s1_n_too_low-025.jsonl,0,FEW_SAMPLES,0.001101,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027725
s1_n_too_low-026,s1_n_too_low,N_TOO_LOW,1026,runs/s1_n_too_low-026.jsonl,0,FEW_SAMPLES,0.001054,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028741
s1_n_too_low-027,s1_n_too_low,N_TOO_LOW,1027,runs/s1_n_too_low-027.jsonl,0,FEW_SAMPLES,0.001123,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.027669
s1_n_too_low-028,s1_n_too_low,N_TOO_LOW,1028,runs/s1_n_too_low-028.jsonl,0,FEW_SAMPLES,0.001218,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.028157
s1_n_too_low-029,s1_n_too_low,N_TOO_LOW,1029,runs/s1_n_too_low-029.jsonl,0,FEW_SAMPLES,0.000872,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.021800
s1_n_too_low-030,s1_n_too_low,N_TOO_LOW,1030,runs/s1_n_too_low-030.jsonl,0,FEW_SAMPLES,0.000876,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.021558
s1_n_too_low-031,s1_n_too_low,N_TOO_LOW,1031,runs/s1_n_too_low-031.jsonl,0,FEW_SAMPLES,0.000865,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.021680
s1_n_too_low-032,s1_n_too_low,N_TOO_LOW,1032,runs/s1_n_too_low-032.jsonl,0,FEW_SAMPLES,0.000858,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.021215
s1_n_too_low-033,s1_n_too_low,N_TOO_LOW,1033,runs/s1_n_too_low-033.jsonl,0,FEW_SAMPLES,0.000893,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.020929
s1_n_too_low-034,s1_n_too_low,N_TOO_LOW,1034,runs/s1_n_too_low-034.jsonl,0,FEW_SAMPLES,0.000827,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.020657
s1_n_too_low-035,s1_n_too_low,N_TOO_LOW,1035,runs/s1_n_too_low-035.jsonl,0,FEW_SAMPLES,0.000840,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.020684
s1_n_too_low-036,s1_n_too_low,N_TOO_LOW,1036,runs/s1_n_too_low-036.jsonl,0,FEW_SAMPLES,0.000817,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.020745
s1_n_too_low-037,s1_n_too_low,N_TOO_LOW,1037,runs/s1_n_too_low-037.jsonl,0,FEW_SAMPLES,0.001048,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.021409
s1_n_too_low-038,s1_n_too_low,N_TOO_LOW,1038,runs/s1_n_too_low-038.jsonl,0,FEW_SAMPLES,0.000818,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.021019
s1_n_too_low-039,s1_n_too_low,N_TOO_LOW,1039,runs/s1_n_too_low-039.jsonl,0,FEW_SAMPLES,0.000846,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.020676
s1_n_too_low-040,s1_n_too_low,N_TOO_LOW,1040,runs/s1_n_too_low-040.jsonl,0,FEW_SAMPLES,0.000831,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.022115
s1_n_too_low-041,s1_n_too_low,N_TOO_LOW,1041,runs/s1_n_too_low-041.jsonl,0,FEW_SAMPLES,0.000844,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.021040
s1_n_too_low-042,s1_n_too_low,N_TOO_LOW,1042,runs/s1_n_too_low-042.jsonl,0,FEW_SAMPLES,0.000906,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.021731
s1_n_too_low-043,s1_n_too_low,N_TOO_LOW,1043,runs/s1_n_too_low-043.jsonl,0,FEW_SAMPLES,0.000906,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.020528
s1_n_too_low-044,s1_n_too_low,N_TOO_LOW,1044,runs/s1_n_too_low-044.jsonl,0,FEW_SAMPLES,0.000834,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.021069
s1_n_too_low-045,s1_n_too_low,N_TOO_LOW,1045,runs/s1_n_too_low-045.jsonl,0,FEW_SAMPLES,0.000894,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.021729
s1_n_too_low-046,s1_n_too_low,N_TOO_LOW,1046,runs/s1_n_too_low-046.jsonl,0,FEW_SAMPLES,0.000828,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.020636
s1_n_too_low-047,s1_n_too_low,N_TOO_LOW,1047,runs/s1_n_too_low-047.jsonl,0,FEW_SAMPLES,0.000952,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.021576
s1_n_too_low-048,s1_n_too_low,N_TOO_LOW,1048,runs/s1_n_too_low-048.jsonl,0,FEW_SAMPLES,0.000840,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.020917
s1_n_too_low-049,s1_n_too_low,N_TOO_LOW,1049,runs/s1_n_too_low-049.jsonl,0,FEW_SAMPLES,0.000836,FAIL,PRED_FAIL;PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.020361
s1_pred_fail-000,s1_pred_fail,PRED_FAIL,1000,runs/s1_pred_fail-000.jsonl,0,HOLD_TOO_SHORT,0.000476,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.012898
s1_pred_fail-001,s1_pred_fail,PRED_FAIL,1001,runs/s1_pred_fail-001.jsonl,0,HOLD_TOO_SHORT,0.000522,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013505
s1_pred_fail-002,s1_pred_fail,PRED_FAIL,1002,runs/s1_pred_fail-002.jsonl,0,HOLD_TOO_SHORT,0.000456,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013040
s1_pred_fail-003,s1_pred_fail,PRED_FAIL,1003,runs/s1_pred_fail-003.jsonl,0,HOLD_TOO_SHORT,0.000459,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013679
s1_pred_fail-004,s1_pred_fail,PRED_FAIL,1004,runs/s1_pred_fail-004.jsonl,0,HOLD_TOO_SHORT,0.000507,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013898
s1_pred_fail-005,s1_pred_fail,PRED_FAIL,1005,runs/s1_pred_fail-005.jsonl,0,HOLD_TOO_SHORT,0.000471,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013508
s1_pred_fail-006,s1_pred_fail,PRED_FAIL,1006,runs/s1_pred_fail-006.jsonl,0,HOLD_TOO_SHORT,0.000473,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013529
s1_pred_fail-007,s1_pred_fail,PRED_FAIL,1007,runs/s1_pred_fail-007.jsonl,0,HOLD_TOO_SHORT,0.000481,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013536
s1_pred_fail-008,s1_pred_fail,PRED_FAIL,1008,runs/s1_pred_fail-008.jsonl,0,HOLD_TOO_SHORT,0.000467,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013169
s1_pred_fail-009,s1_pred_fail,PRED_FAIL,1009,runs/s1_pred_fail-009.jsonl,0,HOLD_TOO_SHORT,0.000510,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013099
s1_pred_fail-010,s1_pred_fail,PRED_FAIL,1010,runs/s1_pred_fail-010.jsonl,0,HOLD_TOO_SHORT,0.000473,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013353
s1_pred_fail-011,s1_pred_fail,PRED_FAIL,1011,runs/s1_pred_fail-011.jsonl,0,HOLD_TOO_SHORT,0.000450,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.014086
s1_pred_fail-012,s1_pred_fail,PRED_FAIL,1012,runs/s1_pred_fail-012.jsonl,0,HOLD_TOO_SHORT,0.000498,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.014573
s1_pred_fail-013,s1_pred_fail,PRED_FAIL,1013,runs/s1_pred_fail-013.jsonl,0,HOLD_TOO_SHORT,0.000541,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.014626
s1_pred_fail-014,s1_pred_fail,PRED_FAIL,1014,runs/s1_pred_fail-014.jsonl,0,HOLD_TOO_SHORT,0.000492,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013578
s1_pred_fail-015,s1_pred_fail,PRED_FAIL,1015,runs/s1_pred_fail-015.jsonl,0,HOLD_TOO_SHORT,0.000482,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013721
s1_pred_fail-016,s1_pred_fail,PRED_FAIL,1016,runs/s1_pred_fail-016.jsonl,0,HOLD_TOO_SHORT,0.000466,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013930
s1_pred_fail-017,s1_pred_fail,PRED_FAIL,1017,runs/s1_pred_fail-017.jsonl,0,HOLD_TOO_SHORT,0.000476,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013715
s1_pred_fail-018,s1_pred_fail,PRED_FAIL,1018,runs/s1_pred_fail-018.jsonl,0,HOLD_TOO_SHORT,0.000462,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.012912
s1_pred_fail-019,s1_pred_fail,PRED_FAIL,1019,runs/s1_pred_fail-019.jsonl,0,HOLD_TOO_SHORT,0.000455,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013448
s1_pred_fail-020,s1_pred_fail,PRED_FAIL,1020,runs/s1_pred_fail-020.jsonl,0,HOLD_TOO_SHORT,0.000468,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013272
s1_pred_fail-021,s1_pred_fail,PRED_FAIL,1021,runs/s1_pred_fail-021.jsonl,0,HOLD_TOO_SHORT,0.000488,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013902
